"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"","
"Sub-Saharan Africa (IDA & IBRD countries),""TSS"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.22522522522523"",""3.23513513513514"",""3.24774774774775"",""3.21351351351351"",""3.23684210526316"",""3.21052631578947"",""3.21491228070175"",""3.19230769230769"",""3.21367521367521"",""3.22368456140351"",""3.21491254385965"",""3.16666666666667"",""3.13675213675214"",""3.16228070175439"",""3.10683760683761"","""","
"Trinidad and Tobago,""TTO"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Tunisia,""TUN"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Turkey,""TUR"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Tuvalu,""TUV"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.66666666666667"",""2.66666666666667"",""2.66667"",""2.83333"",""2.83333"",""2.83333333333333"",""2.83333333333333"",""2.833333"","""","
"Tanzania,""TZA"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.66666666666667"",""3.7"",""3.66666666666667"",""3.8"",""3.83333333333333"",""3.83333333333333"",""3.83333333333333"",""3.83333333333333"",""3.83333333333333"",""3.83333"",""3.66667"",""3.66666666666667"",""3.5"",""3.33333333333333"",""3.33333333333333"","""","
"Uganda,""UGA"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.83333333333333"",""3.83333333333333"",""3.83333333333333"",""3.8"",""3.83333333333333"",""3.83333333333333"",""4"",""4"",""4"",""4"",""4"",""4"",""3.83333333333333"",""3.83333333333333"",""3.66666666666667"","""","
"Ukraine,""UKR"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Upper middle income,""UMC"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.83333333333333"",""3.81555555555556"",""3.93055555555556"",""4.025"",""4.02564102564103"",""4"",""3.85897435897436"",""3.78571428571429"",""3.73809523809524"",""3.57575666666667"",""3.53030090909091"",""3.57575636363636"",""3.53030303030303"",""3.46969696969697"",""3.42424254545455"","""","
"Uruguay,""URY"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"United States,""USA"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Uzbekistan,""UZB"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.5"",""2.5"",""2.66666666666667"",""2.8"",""2.83333333333333"",""2.83333333333333"",""2.83333333333333"",""2.83333333333333"",""2.83333333333333"",""2.83333"",""2.83333"",""2.83333"",""3.16666666666667"",""3.16666666666667"",""3.333333"","""","
"St. Vincent and the Grenadines,""VCT"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4.16666666666667"",""4.2"",""4.16666666666667"",""4.2"",""4"",""4"",""4"",""4"",""4"",""4"",""3.83333"",""3.83333"",""3.83333333333333"",""3.83333333333333"",""3.666667"","""","
"Venezuela, RB,""VEN"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"British Virgin Islands,""VGB"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Virgin Islands (U.S.),""VIR"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Vietnam,""VNM"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.33333333333333"",""3.33333333333333"",""3.33333333333333"",""3.3"",""3.33333333333333"",""3.33333333333333"",""3.33333333333333"",""3.33333333333333"",""3.5"",""3.5"",""3.5"","""","""","""","""","""","
"Vanuatu,""VUT"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.33333333333333"",""3.16666666666667"",""3.33333333333333"",""3.2"",""3.33333333333333"",""3.16666666666667"",""3.33333333333333"",""3.33333333333333"",""3.33333333333333"",""3.33333"",""3.33333"",""3.33333"",""3.33333333333333"",""3.33333333333333"",""3.333333"","""","
"World,""WLD"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.39912280701754"",""3.38290598290598"",""3.40888888888889"",""3.396"",""3.4047619047619"",""3.38095238095238"",""3.35683760683761"",""3.32916666666667"",""3.33127572016461"",""3.29824561403509"",""3.25877171052632"",""3.23744264840183"",""3.20720720720721"",""3.20776255707763"",""3.17333332888889"","""","
"Samoa,""WSM"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4.16666666666667"",""4"",""4"",""4"",""4.16666666666667"",""4.16666666666667"",""4"",""4"",""3.83333333333333"",""3.83333333333333"",""3.83333333333333"",""3.83333"",""3.83333333333333"",""3.83333333333333"",""3.666667"","""","
"Kosovo,""XKX"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4"",""4"",""3.83333333333333"",""3.83333333333333"",""3.83333333333333"",""3.83333"",""3.83333"",""4.16667"",""4.16666666666667"",""4"",""4.166667"","""","
"Yemen, Rep.,""YEM"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.33333333333333"",""3.33333333333333"",""3.5"",""3.2"",""3.33333333333333"",""3.5"",""3.16666666666667"",""3"",""3"",""3"",""2.5"",""2.5"",""2.33333333333333"",""2.16666666666667"",""2"","""","
"South Africa,""ZAF"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Zambia,""ZMB"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.33333333333333"",""3.33333333333333"",""3.66666666666667"",""3.7"",""3.5"",""3.66666666666667"",""3.66666666666667"",""3.66666666666667"",""3.66666666666667"",""3.66667"",""3.66667"",""3.66666666666667"",""3.83333333333333"",""3.83333333333333"",""3.83333333333333"","""","
"Zimbabwe,""ZWE"",""CPIA structural policies cluster average (1=low to 6=high)"",""IQ.CPA.STRC.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.16666666666667"",""2.2"",""2"",""1.5"",""2.16666666666667"",""2.33333333333333"",""2.33333333333333"",""2.33333333333333"",""2.33333333333333"",""2.5"",""2.66666666666667"",""2.33333333333333"",""2.5"",""2.5"",""2.83333333333333"","""","
